date,code,pe_ttm,pb,dividend_yield
2018-01-02,000333,21.921321,5.01661301,
2018-01-03,000333,21.69690703,4.96525671,
2018-01-04,000333,22.27977584,5.09864408,
2018-01-05,000333,22.54141681,5.15851964,
2018-01-08,000333,22.4266517,5.13225607,
2018-01-09,000333,23.1356731,5.29451299,
2018-01-10,000333,23.55809705,5.39118314,
2018-01-11,000333,23.19445018,5.30796391,
2018-01-12,000333,23.65553171,5.4134807,
2018-01-15,000333,23.79794488,5.44607143,
2018-01-16,000333,23.77230523,5.44020389,
2018-01-17,000333,22.86382897,5.23230247,
2018-01-18,000333,22.94357209,5.25055139,
2018-01-19,000333,22.64309171,5.18178756,
2018-01-22,000333,23.91345083,5.47250454,
2018-01-23,000333,24.18412637,5.53444763,
2018-01-24,000333,23.52049186,5.38257734,
2018-01-25,000333,23.86701128,5.46187702,
2018-01-26,000333,24.14084883,5.52454373,
2018-01-29,000333,23.31204735,5.33487558,
2018-01-30,000333,22.88039238,5.23609294,
2018-01-31,000333,23.29523422,5.33102796,
2018-02-01,000333,23.11025727,5.28869667,
2018-02-02,000333,23.32927319,5.33881765,
2018-02-05,000333,22.32574207,5.10916328,
2018-02-06,000333,21.61733569,4.9470471,
2018-02-07,000333,20.58095306,4.70987478,
2018-02-08,000333,20.96519365,4.79780682,
2018-02-09,000333,20.26906859,4.63850118,
2018-02-12,000333,21.2222598,4.85663545,
2018-02-13,000333,21.57143872,4.93654375,
2018-02-14,000333,22.20017754,5.0804283,
2018-02-22,000333,22.67654662,5.1894436,
2018-02-23,000333,22.44672051,5.13684874,
2018-02-26,000333,22.50595752,5.15040492,
2018-02-27,000333,21.29732795,4.87381452,
2018-02-28,000333,21.43555204,4.90544659,
2018-03-01,000333,21.69109434,4.9639265,
2018-03-02,000333,21.93563623,5.019889,
2018-03-05,000333,21.85760124,5.00203098,
2018-03-06,000333,21.92783273,5.0181032,
2018-03-07,000333,21.95124323,5.02346061,
2018-03-08,000333,23.08665236,5.28329478,
2018-03-09,000333,23.37538183,5.34936944,
2018-03-12,000333,23.6953253,5.42258732,
2018-03-13,000333,23.82408304,5.45205305,
2018-03-14,000333,23.56656756,5.39312159,
2018-03-15,000333,23.96064427,5.48330458,
2018-03-16,000333,23.28954334,5.32972562,
2018-03-19,000333,23.24272235,5.31901081,
2018-03-20,000333,23.15298211,5.29847409,
2018-03-21,000333,22.73939665,5.20382659,
2018-03-22,000333,22.20095521,5.08060627,
2018-03-23,000333,21.94343973,5.0216748,
2018-03-26,000333,21.56497002,4.93506342,
2018-03-27,000333,21.30745455,4.87613195,
2018-03-28,000333,20.72609386,4.74308972,
2018-03-29,000333,21.57667527,4.93774212,
2018-03-30,000333,21.27624055,4.86898875,
2018-04-02,000333,20.12879038,4.39123308,
2018-04-03,000333,20.00689006,4.36463969,
2018-04-04,000333,20.19354992,4.40536082,
2018-04-09,000333,19.54214509,4.2632524,
2018-04-10,000333,20.10212468,4.38541577,
2018-04-11,000333,20.18212177,4.40286769,
2018-04-12,000333,19.75928003,4.31062187,
2018-04-13,000333,19.54976386,4.26491449,
2018-04-16,000333,18.96692795,4.13776486,
2018-04-17,000333,19.0050218,4.14607529,
2018-04-18,000333,18.56313314,4.04967426,
2018-04-19,000333,19.64499848,4.28569057,
2018-04-20,000333,19.58023894,4.27156284,
2018-04-23,000333,19.82784896,4.32558065,
2018-04-24,000333,20.39925671,4.45023716,
2018-04-25,000333,20.04498391,4.37295012,
2018-04-26,000333,19.58023894,4.27156284,
2018-04-27,000333,19.68690172,4.29483205,
2018-05-02,000333,18.58928734,4.26740762,
2018-05-03,000333,19.25900851,4.42115064,
2018-05-04,000333,18.49878449,4.24663153,
2018-05-07,000333,18.96939935,4.35466717,
2018-05-08,000333,19.51241651,4.47932367,
2018-05-09,000333,19.53051708,4.48347889,
2018-05-10,000333,19.686182,4.51921375,
2018-05-11,000333,19.4581148,4.46685802,
2018-05-14,000333,20.00175102,4.59165664,
2018-05-15,000333,19.99632029,4.59040995,
2018-05-16,000333,19.70143618,4.52271554,
2018-05-17,000333,19.23920559,4.41660463,
2018-05-18,000333,19.51965114,4.48098447,
2018-05-21,000333,19.54243378,4.48621452,
2018-05-22,000333,19.06543319,4.37671296,
2018-05-23,000333,18.76569107,4.30790334,
2018-05-24,000333,18.44053984,4.23326073,
2018-05-25,000333,18.32867097,4.20757981,
2018-05-28,000333,18.81831903,4.31998476,
2018-05-29,000333,18.65608666,4.28274225,
2018-05-30,000333,18.37347358,4.21786482,
2018-05-31,000333,19.1705874,4.40085245,
2018-06-01,000333,18.8961437,4.3378504,
2018-06-04,000333,19.56721274,4.49190285,
2018-06-05,000333,19.92581964,4.57422563,
2018-06-06,000333,19.84698525,4.55612819,
2018-06-07,000333,19.68745523,4.51950604,
2018-06-08,000333,19.81797979,4.54946962,
2018-06-11,000333,20.41984306,4.68763499,
2018-06-12,000333,20.73527743,4.76004697,
2018-06-13,000333,20.66276378,4.74340054,
2018-06-14,000333,20.22405622,4.64268963,
2018-06-15,000333,20.40534033,4.68430571,
2018-06-19,000333,19.80347706,4.54614033,
2018-06-20,000333,19.99926391,4.59108569,
2018-06-21,000333,19.71977296,4.52692499,
2018-06-22,000333,19.53836971,4.48528156,
2018-06-25,000333,19.26722453,4.42303673,
2018-06-26,000333,19.05961928,4.3753783,
2018-06-27,000333,18.38581275,4.22069743,
2018-06-28,000333,18.24740925,4.18892515,
2018-06-29,000333,19.03226762,4.36909938,
2018-07-02,000333,17.73751283,4.0679793,
2018-07-03,000333,17.40229279,3.99109884,
2018-07-04,000333,16.43671331,3.76964968,
2018-07-05,000333,16.77922075,3.84820145,
2018-07-06,000333,17.27111972,3.96101518,
2018-07-09,000333,17.87232959,4.09889862,
2018-07-10,000333,17.6719263,4.05293747,
2018-07-11,000333,17.1982458,3.94430203,
2018-07-12,000333,17.42779866,3.99694844,
2018-07-13,000333,17.43144236,3.9977841,
2018-07-16,000333,17.26383233,3.95934386,
2018-07-17,000333,16.93225598,3.88329906,
2018-07-18,000333,16.7245653,3.8356666,
2018-07-19,000333,16.88853163,3.87327117,
2018-07-20,000333,16.96869294,3.89165563,
2018-07-23,000333,16.97233664,3.89249129,
2018-07-24,000333,17.62820195,4.04290958,
2018-07-25,000333,17.37314322,3.98441358,
2018-07-26,000333,17.43144236,3.9977841,
2018-07-27,000333,17.19460211,3.94346638,
2018-07-30,000333,17.2929819,3.96602912,
2018-07-31,000333,17.37460719,3.98474933,
2018-08-01,000333,16.8956195,3.87489673,
2018-08-02,000333,16.1003485,3.69250667,
2018-08-03,000333,15.29679208,3.50821641,
2018-08-06,000333,15.45019831,3.5433991,
2018-08-07,000333,16.31219519,3.74109228,
2018-08-08,000333,16.1259162,3.69837045,
2018-08-09,000333,16.48751659,3.78130107,
2018-08-10,000333,16.42907612,3.76789814,
2018-08-13,000333,16.28662748,3.7352285,
2018-08-14,000333,15.94328974,3.6564863,
2018-08-15,000333,15.34792749,3.51994397,
2018-08-16,000333,15.45750337,3.54507446,
2018-08-17,000333,15.01919987,3.4445525,
2018-08-20,000333,15.23104656,3.49313811,
2018-08-21,000333,15.54516407,3.56517885,
2018-08-22,000333,15.23469909,3.4939758,
2018-08-23,000333,15.05572516,3.45292933,
2018-08-24,000333,15.11416563,3.46633226,
2018-08-27,000333,15.67300259,3.59449776,
2018-08-28,000333,15.81910375,3.62800508,
2018-08-29,000333,15.52690142,3.56099044,
2018-08-30,000333,15.26757185,3.50151494,
2018-08-31,000333,14.23797132,3.48476128,
2018-09-03,000333,14.28246498,3.49565116,
2018-09-04,000333,14.47070739,3.54172373,
2018-09-05,000333,14.03261597,3.4345003,
2018-09-06,000333,13.80672508,3.37921323,
2018-09-07,000333,13.79505755,3.37635759,
2018-09-10,000333,13.79596943,3.37658077,
2018-09-11,000333,13.79652392,3.37671648,
2018-09-12,000333,13.79652392,3.37671648,
2018-09-13,000333,13.79652392,3.37671648,
2018-09-14,000333,13.79652392,3.37671648,
2018-09-17,000333,13.79652392,3.37671648,
2018-09-18,000333,13.79652392,3.37671648,
2018-09-19,000333,13.79652392,3.37671648,
2018-09-20,000333,13.79652392,3.37671648,
2018-09-21,000333,13.79652392,3.37671648,
2018-09-25,000333,13.79652392,3.37671648,
2018-09-26,000333,13.79652392,3.37671648,
2018-09-27,000333,13.79652392,3.37671648,
2018-09-28,000333,13.79652392,3.37671648,
2018-10-08,000333,13.79652392,3.23153633,
2018-10-09,000333,13.79652392,3.23153633,
2018-10-10,000333,13.79652392,3.23153633,
2018-10-11,000333,13.79652392,3.23153633,
2018-10-12,000333,13.79652392,3.23153633,
2018-10-15,000333,13.79652392,3.23153633,
2018-10-16,000333,13.79652392,3.23153633,
2018-10-17,000333,13.79652392,3.23153633,
2018-10-18,000333,13.79652392,3.23153633,
2018-10-19,000333,13.79652392,3.23153633,
2018-10-22,000333,13.79652392,3.23153633,
2018-10-23,000333,13.79652392,3.23153633,
2018-10-24,000333,13.79652392,3.23153633,
2018-10-25,000333,13.79652392,3.23153633,
2018-10-26,000333,13.79652392,3.23153633,
2018-10-29,000333,12.41687152,2.9083827,
2018-10-30,000333,12.43741225,2.91319392,
2018-10-31,000333,12.19266331,2.97012669,
2018-11-01,000333,12.71276072,3.09682216,
2018-11-02,000333,13.48961508,3.28606349,
2018-11-05,000333,13.58836775,3.3101196,
2018-11-06,000333,13.22627462,3.22191389,
2018-11-07,000333,13.42377996,3.27002609,
2018-11-08,000333,13.37440363,3.25799804,
2018-11-09,000333,13.09131263,3.18903722,
2018-11-12,000333,13.21310759,3.21870641,
2018-11-13,000333,13.59495126,3.31172334,
2018-11-14,000333,13.44682225,3.27563918,
2018-11-15,000333,13.5324079,3.29648781,
2018-11-16,000333,13.82537416,3.36785424,
2018-11-19,000333,13.92412684,3.39191034,
2018-11-20,000333,13.43036347,3.27162983,
2018-11-21,000333,13.2723592,3.23314007,
2018-11-22,000333,13.37440363,3.25799804,
2018-11-23,000333,13.12752194,3.19785779,
2018-11-26,000333,13.17360652,3.20908397,
2018-11-27,000333,13.05510332,3.18021665,
2018-11-28,000333,13.17360652,3.20908397,
2018-11-29,000333,12.77201232,3.11125582,
2018-11-30,000333,12.73580301,3.10243525,
2018-12-03,000333,13.44023874,3.27403544,
2018-12-04,000333,13.34477782,3.25078121,
2018-12-05,000333,13.16702301,3.20748023,
2018-12-06,000333,12.82468041,3.12408574,
2018-12-07,000333,12.66667614,3.08559598,
2018-12-10,000333,12.19924682,2.97173043,
2018-12-11,000333,12.19266331,2.97012669,
2018-12-12,000333,12.42308621,3.0262576,
2018-12-13,000333,13.20652408,3.21710267,
2018-12-14,000333,13.08472912,3.18743348,
2018-12-17,000333,12.9892682,3.16417925,
2018-12-18,000333,12.77530408,3.11205769,
2018-12-19,000333,12.59096576,3.06715297,
2018-12-20,000333,12.6172998,3.07356793,
2018-12-21,000333,12.48233782,3.04069126,
2018-12-24,000333,12.42308621,3.0262576,
2018-12-25,000333,12.30458301,2.99739027,
2018-12-26,000333,12.22228911,2.97734352,
2018-12-27,000333,12.14587068,2.95872803,
2018-12-28,000333,12.16696273,2.96386604,
2019-01-02,000333,12.02832669,2.92277172,
2019-01-03,000333,11.9491061,2.90352185,
2019-01-04,000333,12.20987389,2.96688601,
2019-01-07,000333,12.20987389,2.96688601,
2019-01-08,000333,12.16696273,2.95645899,
2019-01-09,000333,12.87334635,3.12810366,
2019-01-10,000333,12.78395671,3.1063828,
2019-01-11,000333,12.96291258,3.14986742,
2019-01-14,000333,12.8360166,3.11903287,
2019-01-15,000333,13.34034678,3.24158043,
2019-01-16,000333,13.40542165,3.25739301,
2019-01-17,000333,13.3110631,3.23446476,
2019-01-18,000333,13.70767275,3.33083723,
2019-01-21,000333,13.71093028,3.33162877,
2019-01-22,000333,13.45358566,3.26909642,
2019-01-23,000333,13.50570609,3.2817612,
2019-01-24,000333,13.54805394,3.29205134,
2019-01-25,000333,13.64903727,3.31658935,
2019-01-28,000333,13.62949211,3.31184006,
2019-01-29,000333,14.00736522,3.40365971,
2019-01-30,000333,13.71418781,3.33242032,
2019-01-31,000333,14.18672586,3.44724268,
2019-02-01,000333,14.42463788,3.50505309,
2019-02-11,000333,15.01778837,3.64918316,
2019-02-12,000333,15.15141019,3.68165202,
2019-02-13,000333,15.25244131,3.70620165,
2019-02-14,000333,15.36650872,3.73391897,
2019-02-15,000333,14.75380381,3.58503736,
2019-02-18,000333,15.12207857,3.67452471,
2019-02-19,000333,15.01778837,3.64918316,
2019-02-20,000333,15.01778837,3.64918316,
2019-02-21,000333,14.96925558,3.63739014,
2019-02-22,000333,14.88765257,3.61756137,
2019-02-25,000333,16.04967939,3.8999231,
2019-02-26,000333,15.45887362,3.75636278,
2019-02-27,000333,15.55026898,3.778571,
2019-02-28,000333,15.61227998,3.7936391,
2019-03-01,000333,15.87041521,3.85636356,
2019-03-04,000333,15.99784905,3.88732881,
2019-03-05,000333,16.01091919,3.89050473,
2019-03-06,000333,16.04359454,3.89844453,
2019-03-07,000333,15.54039422,3.77617153,
2019-03-08,000333,14.96530814,3.63643095,
2019-03-11,000333,15.22017584,3.69836143,
2019-03-12,000333,15.08293939,3.66501425,
2019-03-13,000333,15.10581213,3.67057211,
2019-03-14,000333,15.16462775,3.68486376,
2019-03-15,000333,15.661293,3.80554881,
2019-03-18,000333,16.1154803,3.91591211,
2019-03-19,000333,16.09260755,3.91035424,
2019-03-20,000333,15.97824385,3.88256492,
2019-03-21,000333,15.76258657,3.83016221,
2019-03-22,000333,15.88021781,3.85874551,
2019-03-25,000333,15.25611872,3.70709522,
2019-03-26,000333,15.2169083,3.69756745,
2019-03-27,000333,15.54366175,3.77696551,
2019-03-28,000333,15.40315777,3.74282434,
2019-03-29,000333,15.92269576,3.86906725,
2019-04-01,000333,17.29506026,3.89591599,
2019-04-02,000333,16.95850421,3.82010277,
2019-04-03,000333,17.04615162,3.83984638,
2019-04-04,000333,17.51965583,3.94650878,
2019-04-08,000333,17.69272978,3.98549573,
2019-04-09,000333,17.96377012,4.04655076,
2019-04-10,000333,17.86906928,4.02521828,
2019-04-11,000333,17.12452473,3.85750085,
2019-04-12,000333,16.7489869,3.77290653,
2019-04-15,000333,16.81756338,3.78835419,
2019-04-16,000333,17.26820876,3.88986737,
2019-04-17,000333,17.30739532,3.8986946,
2019-04-18,000333,17.44454826,3.92958992,
2019-04-19,000333,17.98662895,4.05169998,
2019-04-22,000333,17.20045181,3.88324694,
2019-04-23,000333,17.06117712,3.8518037,
2019-04-24,000333,17.1688907,3.87612157,
2019-04-25,000333,16.78046902,3.78842985,
2019-04-26,000333,16.1146033,3.63810118,
2019-04-29,000333,16.74782855,3.7810608,
2019-04-30,000333,16.39624401,3.86138347,
2019-05-06,000333,15.35426896,3.61599402,
2019-05-07,000333,15.87995007,3.7397941,
2019-05-08,000333,15.87995007,3.7397941,
2019-05-09,000333,15.87995007,3.7397941,
2019-05-10,000333,15.8857697,3.74116465,
2019-05-13,000333,15.8857697,3.74116465,
2019-05-14,000333,15.8857697,3.74116465,
2019-05-15,000333,15.8857697,3.74116465,
2019-05-16,000333,15.8857697,3.74116465,
2019-05-17,000333,15.8857697,3.74116465,
2019-05-20,000333,15.8857697,3.74116465,
2019-05-21,000333,15.8857697,3.74116465,
2019-05-22,000333,16.09236296,3.78981822,
2019-05-23,000333,15.49762478,3.64975491,
2019-05-24,000333,15.59466101,3.67260735,
2019-05-27,000333,15.57274961,3.66744712,
2019-05-28,000333,15.81064488,3.72347244,
2019-05-29,000333,15.76995226,3.71388917,
2019-05-30,000333,15.47884358,3.64533186,
2019-05-31,000333,15.52579659,3.65638949,
2019-06-03,000333,15.68856704,3.69472261,
2019-06-04,000333,15.5570986,3.66376124,
2019-06-05,000333,15.49762478,3.64975491,
2019-06-06,000333,15.37554695,3.62100508,
2019-06-10,000333,15.57587981,3.6681843,
2019-06-11,000333,16.11114416,3.79424127,
2019-06-12,000333,16.12366497,3.79718997,
2019-06-13,000333,15.97341532,3.76180556,
2019-06-14,000333,15.82942608,3.7278955,
2019-06-17,000333,15.8982905,3.74411335,
2019-06-18,000333,15.93585291,3.75295946,
2019-06-19,000333,16.28713076,3.83568685,
2019-06-20,000333,17.5052561,4.12256041,
2019-06-21,000333,17.11763736,4.0312746,
2019-06-24,000333,17.15258101,4.03950397,
2019-06-25,000333,16.90932861,3.98221702,
2019-06-26,000333,16.93233898,3.98763606,
2019-06-27,000333,17.01780603,4.0077639,
2019-06-28,000333,17.05861375,4.01737429,
2019-07-01,000333,17.79214072,4.05531806,
2019-07-02,000333,18.02897454,4.109299,
2019-07-03,000333,17.79214072,4.05531806,
2019-07-04,000333,17.89411084,4.07855985,
2019-07-05,000333,18.18028504,4.14378682,
2019-07-08,000333,17.89082148,4.07781011,
2019-07-09,000333,17.70990676,4.03657468,
2019-07-10,000333,17.72964291,4.04107309,
2019-07-11,000333,17.89082148,4.07781011,
2019-07-12,000333,18.01910647,4.10704979,
2019-07-15,000333,17.98292352,4.0988027,
2019-07-16,000333,17.60464728,4.01258315,
2019-07-17,000333,17.34149859,3.95260433,
2019-07-18,000333,17.33163052,3.95035512,
2019-07-19,000333,17.29873693,3.94285777,
2019-07-22,000333,17.36781346,3.95860221,
2019-07-23,000333,17.49228076,3.98697173,
2019-07-24,000333,17.55146517,4.00046148,
2019-07-25,000333,17.57448133,4.0057075,
2019-07-26,000333,17.56790528,4.00420863,
2019-07-29,000333,17.7586106,4.04767562,
2019-07-30,000333,18.1498853,4.13685788,
2019-07-31,000333,17.98548417,4.09938634,
2019-08-01,000333,17.62380167,4.01694896,
2019-08-02,000333,17.34431974,3.95324734,
2019-08-05,000333,16.96619713,3.8670628,
2019-08-06,000333,16.93660492,3.86031793,
2019-08-07,000333,16.77877983,3.82434525,
2019-08-08,000333,17.03195758,3.88205142,
2019-08-09,000333,16.84125227,3.83858443,
2019-08-12,000333,16.85111633,3.84083273,
2019-08-13,000333,16.54533022,3.77113566,
2019-08-14,000333,16.49600988,3.7598942,
2019-08-15,000333,16.42696141,3.74415616,
2019-08-16,000333,16.54533022,3.77113566,
2019-08-19,000333,16.95633306,3.86481451,
2019-08-20,000333,16.92016481,3.85657077,
2019-08-21,000333,16.99578933,3.87380768,
2019-08-22,000333,17.04182165,3.88429971,
2019-08-23,000333,17.1799186,3.9157758,
2019-08-26,000333,16.78206786,3.82509468,
2019-08-27,000333,17.11415815,3.90078719,
2019-08-28,000333,17.17005454,3.91352751,
2019-08-29,000333,17.07470188,3.89179402,
2019-08-30,000333,17.35418381,3.95549563,
2019-09-02,000333,16.73843148,4.0641631,
2019-09-03,000333,16.76312398,4.07015854,
2019-09-04,000333,16.80633587,4.08065057,
2019-09-05,000333,16.6365749,4.03943188,
2019-09-06,000333,16.73225835,4.06266423,
2019-09-09,000333,16.70139272,4.05516993,
2019-09-10,000333,16.61805552,4.0349353,
2019-09-11,000333,16.48224675,4.00196034,
2019-09-12,000333,16.69830616,4.0544205,
2019-09-16,000333,16.50385269,4.00720636,
2019-09-17,000333,16.35878422,3.97198311,
2019-09-18,000333,16.2692739,3.95024962,
2019-09-19,000333,16.30939921,3.95999222,
2019-09-20,000333,16.26618733,3.94950019,
2019-09-23,000333,16.07482042,3.90303548,
2019-09-24,000333,16.07173386,3.90228605,
2019-09-25,000333,15.76616412,3.8280924,
2019-09-26,000333,15.74147161,3.82209696,
2019-09-27,000333,15.84024163,3.84607874,
2019-09-30,000333,15.77233724,3.60926064,
2019-10-08,000333,16.25075452,3.71873919,
2019-10-09,000333,16.20445607,3.7081445,
2019-10-10,000333,16.10568605,3.68554247,
2019-10-11,000333,16.33409172,3.73780965,
2019-10-14,000333,16.49767956,3.77524425,
2019-10-15,000333,16.50385269,3.77665688,
2019-10-16,000333,16.56249739,3.79007683,
2019-10-17,000333,16.42668861,3.75899905,
2019-10-18,000333,16.25075452,3.71873919,
2019-10-21,000333,16.50693925,3.77736319,
2019-10-22,000333,16.64892115,3.8098536,
2019-10-23,000333,16.58410333,3.79502102,
2019-10-24,000333,16.59027645,3.79643365,
2019-10-25,000333,16.60570927,3.79996522,
2019-10-28,000333,16.54089144,3.78513264,
2019-10-29,000333,16.66744053,3.81409148,
2019-10-30,000333,16.50385269,3.77665688,
2019-10-31,000333,16.28608904,3.92003847,
2019-11-01,000333,17.28086096,4.15947865,
2019-11-04,000333,17.35422172,4.17713649,
2019-11-05,000333,17.42758249,4.19479432,
2019-11-06,000333,17.55963186,4.22657841,
2019-11-07,000333,17.45986122,4.20256376,
2019-11-08,000333,17.49507439,4.21103952,
2019-11-11,000333,16.78494222,4.04011172,
2019-11-12,000333,16.45922044,3.96171095,
2019-11-13,000333,16.59420424,3.99420136,
2019-11-14,000333,16.60594196,3.99702661,
2019-11-15,000333,16.59420424,3.99420136,
2019-11-18,000333,16.63528626,4.00408974,
2019-11-19,000333,16.96981133,4.08460945,
2019-11-20,000333,16.77027006,4.03658015,
2019-11-21,000333,16.49149917,3.96948039,
2019-11-22,000333,16.35358094,3.93628367,
2019-11-25,000333,16.58833538,3.99278873,
2019-11-26,000333,16.59713867,3.99490767,
2019-11-27,000333,16.17751511,3.89390488,
2019-11-28,000333,16.18925283,3.89673013,
2019-11-29,000333,15.93395738,3.83528088,
2019-12-02,000333,16.06600675,3.86706497,
2019-12-03,000333,16.00144928,3.85152608,
2019-12-04,000333,16.24500701,3.91015008,
2019-12-05,000333,16.29489233,3.92215741,
2019-12-06,000333,16.49149917,3.96948039,
2019-12-09,000333,16.67049943,4.0125655,
2019-12-10,000333,16.91699159,4.07189581,
2019-12-11,000333,16.74386019,4.03022333,
2019-12-12,000333,16.70277816,4.02033495,
2019-12-13,000333,17.13707387,4.12486931,
2019-12-16,000333,17.05197539,4.10438622,
2019-12-17,000333,17.16641818,4.13193244,
2019-12-18,000333,17.07838526,4.11074304,
2019-12-19,000333,17.0431721,4.10226728,
2019-12-20,000333,16.96100804,4.08249051,
2019-12-23,000333,16.80548323,4.04505591,
2019-12-24,000333,16.74972905,4.03163596,
2019-12-25,000333,16.78494222,4.04011172,
2019-12-26,000333,16.90231943,4.06836425,
2019-12-27,000333,16.78494222,4.04011172,
2019-12-30,000333,17.08718855,4.11286198,
2019-12-31,000333,17.17433996,3.9944575,
2020-01-02,000333,17.61659765,4.09731906,
2020-01-03,000333,17.17728835,3.99514324,
2020-01-06,000333,16.86475959,3.9224544,
2020-01-07,000333,17.11537227,3.98074262,
2020-01-08,000333,17.18318512,3.99651473,
2020-01-09,000333,17.54009005,4.07952471,
2020-01-10,000333,17.69941131,4.1165801,
2020-01-13,000333,17.73481603,4.12481463,
2020-01-14,000333,17.66695698,4.10903178,
2020-01-15,000333,17.55484202,4.08295576,
2020-01-16,000333,17.60204832,4.09393514,
2020-01-17,000333,17.7938239,4.13853886,
2020-01-20,000333,17.76136958,4.13099053,
2020-01-21,000333,17.14178692,3.98688621,
2020-01-22,000333,16.95886251,3.94434113,
2020-01-23,000333,16.25666883,3.7810229,
2020-02-03,000333,14.80802556,3.44409327,
2020-02-04,000333,15.5751279,3.62250814,
2020-02-05,000333,15.59873105,3.62799783,
2020-02-06,000333,15.87016727,3.69112925,
2020-02-07,000333,15.58692948,3.62525299,
2020-02-10,000333,15.43055862,3.5888838,
2020-02-11,000333,16.15666745,3.75776429,
2020-02-12,000333,16.21871756,3.77219608,
2020-02-13,000333,15.89664793,3.6972882,
2020-02-14,000333,15.87891932,3.69316483,
2020-02-17,000333,16.07393396,3.7385219,
2020-02-18,000333,15.81686921,3.67873303,
2020-02-19,000333,15.81982398,3.67942026,
2020-02-20,000333,16.21440046,3.771192,
2020-02-21,000333,16.04297589,3.73132158,
2020-02-24,000333,16.22917844,3.7746291,
2020-02-25,000333,16.08730983,3.74163289,
2020-02-26,000333,16.04888708,3.73269642,
2020-02-27,000333,16.22917844,3.7746291,
2020-02-28,000333,15.67943756,3.64676878,
2020-03-02,000333,16.06070946,3.7354461,
2020-03-03,000333,16.107999,3.74644484,
2020-03-04,000333,16.0341091,3.72925931,
2020-03-05,000333,16.71094062,3.88667874,
2020-03-06,000333,16.4922265,3.83580958,
2020-03-09,000333,15.92770764,3.70451215,
2020-03-10,000333,16.34215458,3.80090542,
2020-03-11,000333,16.09105495,3.74250394,
2020-03-12,000333,15.70702023,3.65318404,
2020-03-13,000333,15.33184784,3.56592537,
2020-03-16,000333,14.80010745,3.44225165,
2020-03-17,000333,14.47515499,3.36667327,
2020-03-18,000333,14.68194292,3.41476861,
2020-03-19,000333,14.35699046,3.33919023,
2020-03-20,000333,14.48992556,3.37010866,
2020-03-23,000333,13.73662668,3.19490423,
2020-03-24,000333,14.17678955,3.29727858,
2020-03-25,000333,14.61990654,3.40034001,
2020-03-26,000333,14.47515499,3.36667327,
2020-03-27,000333,14.60809009,3.3975917,
2020-03-30,000333,14.20633069,3.30414934,
2020-03-31,000333,14.30381643,3.19075329,
2020-04-01,000333,14.35108224,3.20129688,
2020-04-02,000333,14.46333854,3.2263379,
2020-04-03,000333,14.29199997,3.18811739,
2020-04-07,000333,14.46629265,3.22699687,
2020-04-08,000333,14.25064239,3.17889175,
2020-04-09,000333,14.26836707,3.1828456,
2020-04-10,000333,14.55787017,3.24742508,
2020-04-13,000333,14.73807107,3.2876225,
2020-04-14,000333,14.91236376,3.32650198,
2020-04-15,000333,14.82964859,3.30805071,
2020-04-16,000333,14.61990654,3.26126353,
2020-04-17,000333,14.79715334,3.30080199,
2020-04-20,000333,14.98621659,3.34297634,
2020-04-21,000333,14.84441915,3.31134558,
2020-04-22,000333,15.18414218,3.38712762,
2020-04-23,000333,15.35843486,3.4260071,
2020-04-24,000333,15.36434309,3.42732504,
2020-04-27,000333,15.21368331,3.39371736,
2020-04-28,000333,15.2993526,3.41282761,
2020-04-29,000333,15.43524181,3.44314043,
2020-04-30,000333,16.40085987,3.54198656,
2020-05-06,000333,16.5381694,3.5716404,
2020-05-07,000333,16.47714294,3.55846092,
2020-05-08,000333,17.18810115,3.71200192,
2020-05-11,000333,17.36507787,3.75022242,
2020-05-12,000333,17.69767205,3.82205062,
2020-05-13,000333,17.62138898,3.80557626,
2020-05-14,000333,17.69767205,3.82205062,
2020-05-15,000333,17.37728316,3.75285832,
2020-05-18,000333,17.54205459,3.78844293,
2020-05-19,000333,17.92957258,3.87213266,
2020-05-20,000333,18.01195829,3.88992496,
2020-05-21,000333,17.91736729,3.86949676,
2020-05-22,000333,17.42915564,3.76406088,
2020-05-25,000333,17.34371861,3.7456096,
2020-05-26,000333,17.69767205,3.82205062,
2020-05-27,000333,17.77395512,3.83852497,
2020-05-28,000333,17.74344189,3.83193523,
2020-05-29,000333,18.00890697,3.88926599,
2020-06-01,000333,18.43609216,3.98152238,
2020-06-02,000333,17.91126464,3.86817881,
2020-06-03,000333,17.7983657,3.84379677,
2020-06-04,000333,17.99307818,3.88584755,
2020-06-05,000333,18.02365265,3.89245052,
2020-06-08,000333,18.39360379,3.97234645,
2020-06-09,000333,18.54647616,4.0053613,
2020-06-10,000333,18.44252295,3.9829112,
2020-06-11,000333,18.24073142,3.9393316,
2020-06-12,000333,18.33856974,3.9604611,
2020-06-15,000333,17.73319514,3.82972231,
2020-06-16,000333,18.03893989,3.895752,
2020-06-17,000333,17.70835018,3.8243567,
2020-06-18,000333,17.693058,3.82105415,
2020-06-19,000333,18.2802779,3.9478722,
2020-06-22,000333,18.07230419,3.90295747,
2020-06-23,000333,18.05778172,3.89982115,
2020-06-24,000333,18.27202659,3.94609021,
2020-06-29,000333,18.34854261,3.96261488,
2020-06-30,000333,18.29957236,3.99065372,
2020-07-01,000333,19.11064221,4.16752665,
2020-07-02,000333,19.2667349,4.20156634,
2020-07-03,000333,19.09533901,4.16418942,
2020-07-06,000333,19.59728413,4.2736504,
