snapshot_date,rank,code,name,price,premium_rate,double_low,ytm,remaining_years,remaining_size,amount,turnover_rate,rating,stock_code,stock_name,stock_price,stock_change_pct,stock_pb,redeem_status,score,filter_reason,price_rank,premium_rank,ytm_rank,amount_rank,size_rank,rating_rank
2026-09-14,,127047,帝欧转债,135.388,3.68,139.07,-12.47,1.112,4.654,4515.36,7.16,BBB+,002798,帝欧水华,6.66,-0.3,1.91,,,price_too_high,,,,,,
2026-09-14,,113058,友发转债,131.055,12.69,143.75,-8.84,1.543,18.638,3649.23,1.5,AA,601686,友发集团,5.21,0.39,1.09,,,price_too_high,,,,,,
2026-09-14,,111015,东亚转债,135.711,10.09,145.8,-4.78,2.811,6.662,10125.57,11.26,A+,605177,东亚药业,25.0,6.07,1.68,,,price_too_high,,,,,,
2026-09-14,,113631,皖天转债,134.018,13.45,147.47,-14.75,1.151,5.958,4388.27,5.49,AA+,603689,皖天然气,7.69,-0.52,1.07,,,price_too_high,,,,,,
2026-09-14,,113681,镇洋转债,137.771,11.17,148.94,-4.36,3.293,5.476,2908.02,3.86,AA-,603213,镇洋发展,13.57,-0.22,3.25,,,price_too_high,,,,,,
2026-09-14,,127110,广核转债,136.825,12.86,149.69,-4.49,4.819,48.992,9272.06,1.38,AAA,003816,中国广核,4.34,0.23,1.77,,,price_too_high,,,,,,
2026-09-14,,113066,平煤转债,138.41,13.09,151.5,-8.96,2.504,14.274,7817.47,3.96,AAA,601666,平煤股份,9.13,-1.72,0.89,,,price_too_high,,,,,,
2026-09-14,,123243,严牌转债,236.386,1.65,238.04,-16.79,3.822,2.558,70928.58,118.65,A+,301081,严牌股份,16.79,3.01,3.42,,,price_too_high,,,,,,
2026-09-14,,127080,声迅转债,244.49,8.44,252.93,-27.34,2.296,2.793,79294.71,110.53,A,003004,声迅股份,65.25,-10.0,7.74,,,price_too_high,,,,,,
2026-09-14,,123091,长海转债,138.79,1.87,140.66,-73.83,0.274,5.46,158978.75,213.08,AA,300196,长海股份,20.15,7.24,1.71,,,price_too_high|maturity_too_close,,,,,,
2026-09-14,,128138,侨银转债,130.748,11.32,142.07,-3.32,0.175,4.199,7166.47,13.03,A+,002973,侨银股份,12.45,-2.35,1.98,,,price_too_high|maturity_too_close,,,,,,
2026-09-14,,110077,洪城转债,207.005,-0.12,206.89,-259.19,0.184,5.468,9015.4,8.01,AA+,600461,洪城环境,9.14,1.78,1.18,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-14,,113615,金诚转债,730.965,10.05,741.02,-312.23,0.274,4.958,30803.22,8.48,AA,603979,金诚信,73.86,-1.52,3.72,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-14,,132026,G三峡EB2,137.029,1.49,138.52,-29.76,0.712,94.986,5821.48,0.45,AAA,600900,长江电力,28.63,0.63,3.24,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-14,,111000,起帆转债,139.79,7.52,147.31,-25.69,0.69,9.991,17386.3,12.41,AA-,605222,起帆电缆,22.48,-0.62,1.89,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-14,,123207,冠中转债,200.649,12.68,213.33,-16.97,2.852,1.455,7995.9,27.36,A-,300948,冠中生态,18.59,-0.91,3.04,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-14,,123258,胜蓝转02,249.5,2.07,251.57,,,4.49,145959.35,131.5,AA-,300843,胜蓝股份,132.88,3.35,12.61,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-09-14,,123245,集智转债,339.63,10.22,349.85,-23.62,3.918,1.537,145291.03,280.45,A,300553,集智股份,55.65,7.33,7.3,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-14,,110081,闻泰转债,102.931,12.96,115.89,5.69,0.869,71.5,6697.38,0.91,BBB+,600745,*ST闻泰,16.73,-2.34,0.87,,,st_stock,,,,,,
