snapshot_date,rank,code,name,price,premium_rate,double_low,ytm,remaining_years,remaining_size,amount,turnover_rate,rating,stock_code,stock_name,stock_price,stock_change_pct,stock_pb,redeem_status,score,filter_reason,price_rank,premium_rank,ytm_rank,amount_rank,size_rank,rating_rank
2026-09-11,,127047,帝欧转债,135.5,3.45,138.95,-12.45,1.121,4.654,5343.06,8.48,BBB+,002798,帝欧水华,6.68,-2.34,1.92,,,price_too_high,,,,,,
2026-09-11,,113058,友发转债,130.119,12.32,142.44,-8.37,1.551,18.638,5971.97,2.47,AA,601686,友发集团,5.19,-1.7,1.08,,,price_too_high,,,,,,
2026-09-11,,113631,皖天转债,133.748,12.64,146.39,-14.5,1.159,5.958,4940.24,6.22,AA+,603689,皖天然气,7.73,-1.78,1.08,,,price_too_high,,,,,,
2026-09-11,,113681,镇洋转债,137.183,10.45,147.63,-4.22,3.301,5.476,3788.11,5.07,AA-,603213,镇洋发展,13.6,-0.66,3.25,,,price_too_high,,,,,,
2026-09-11,,113066,平煤转债,137.528,10.44,147.97,-8.69,2.512,14.274,14027.43,7.17,AAA,601666,平煤股份,9.29,-2.52,0.91,,,price_too_high,,,,,,
2026-09-11,,127110,广核转债,136.331,12.72,149.05,-4.41,4.827,48.992,12769.09,1.91,AAA,003816,中国广核,4.33,0.46,1.77,,,price_too_high,,,,,,
2026-09-11,,123243,严牌转债,230.762,2.21,232.97,-16.22,3.83,2.558,83359.7,144.07,A+,301081,严牌股份,16.3,1.68,3.32,,,price_too_high,,,,,,
2026-09-11,,127080,声迅转债,275.353,9.91,285.26,-30.96,2.304,2.793,101199.1,132.84,A,003004,声迅股份,72.5,1.8,8.6,,,price_too_high,,,,,,
2026-09-11,,123091,长海转债,132.238,4.09,136.33,-57.46,0.282,5.46,248614.79,344.14,AA,300196,长海股份,18.79,8.36,1.59,,,price_too_high|maturity_too_close,,,,,,
2026-09-11,,128138,侨银转债,130.96,8.88,139.84,-4.05,0.184,4.199,14378.56,26.17,A+,002973,侨银股份,12.75,8.97,2.03,,,price_too_high|maturity_too_close,,,,,,
2026-09-11,,110077,洪城转债,203.606,-0.01,203.6,-243.25,0.192,5.497,7563.88,6.79,AA+,600461,洪城环境,8.98,0.22,1.15,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-11,,113615,金诚转债,734.434,8.89,743.32,-303.22,0.282,4.958,88020.74,24.04,AA,603979,金诚信,75.0,-6.41,3.78,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-11,,123112,Z讯转债,137.11,-3.23,133.88,,,1.056,103873.35,722.36,AA-,300112,万讯自控,9.11,-2.04,2.75,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,132026,G三峡EB2,136.121,1.45,137.57,-28.7,0.721,94.986,5822.76,0.45,AAA,600900,长江电力,28.45,1.28,3.22,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,111000,起帆转债,141.358,8.05,149.41,-26.69,0.699,9.991,32367.35,22.93,AA-,605222,起帆电缆,22.62,-1.82,1.9,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,123207,冠中转债,199.721,11.15,210.87,-16.79,2.86,1.455,8125.53,27.86,A-,300948,冠中生态,18.76,-4.77,3.07,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,123258,胜蓝转02,241.5,2.11,243.61,,,4.49,166197.08,155.87,AA-,300843,胜蓝股份,128.57,1.47,12.2,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,123245,集智转债,326.039,13.56,339.6,-22.76,3.926,1.537,42485.21,86.31,A,300553,集智股份,51.85,-4.78,6.8,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,118058,微导转债,339.158,14.24,353.4,-20.16,4.904,11.698,113399.65,29.14,AA,688147,微导纳米,98.83,-3.71,14.84,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-11,,110081,闻泰转债,103.769,11.22,114.99,4.67,0.877,71.5,11189.74,1.51,BBB+,600745,*ST闻泰,17.13,0.59,0.89,,,st_stock,,,,,,
