代码,名称,现价,正股代码,正股名称,规模,剩余规模,转股起始日,最后交易日,到期日,转股价,强赎触发比,强赎触发价,正股价,强赎价,强赎天计数,强赎条款,强赎状态
123264,双乐转债,124.25,301036,双乐股份,8.0,8.0,2026-07-06,,2031-12-26,36.4,130,47.32,22.23,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123265,耐普转02,138.7,300818,耐普矿机,4.5,4.499,2026-07-22,,2032-01-16,29.5,130,38.35,19.14,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
127045,牧原转债,120.201,002714,牧原股份,95.5,95.429,2022-02-21,,2027-08-16,43.32,130,56.316,40.8,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),
127044,蒙娜转债,116.601,002918,蒙娜丽莎,11.689,3.368,2022-02-21,,2027-08-16,19.76,130,25.688,10.3,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127046,百润转债,128.75,002568,百润股份,11.28,11.274,2022-04-12,,2027-09-29,20.33,130,26.429,17.49,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127047,帝欧转债,139.5,002798,帝欧水华,15.0,4.654,2022-04-29,,2027-10-25,5.1,130,6.63,5.88,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127049,希望转2,113.118,000876,新希望,81.5,81.434,2022-05-09,,2027-11-02,10.59,130,13.767,7.07,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价 格的 130%(含 130%),
127040,国泰转债,123.038,002091,江苏国泰,45.574,39.863,2022-01-13,,2027-07-07,7.35,130,9.555,7.84,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),
127038,国微转债,117.856,002049,紫光国微,15.0,14.915,2021-12-17,,2027-06-10,97.01,130,126.113,63.25,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
127027,能化转债,111.25,000552,甘肃能化,28.0,19.463,2021-06-16,,2026-12-10,2.93,130,3.809,2.65,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的 收盘价格不低于当期转股价格的 130%(含 130%),
127025,冀东转债,105.722,000401,金隅冀东,28.2,17.764,2021-05-11,,2026-11-05,12.92,130,16.796,3.62,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
127030,盛虹转债,119.895,000301,东方盛虹,50.0,49.974,2021-09-27,,2027-03-22,13.21,130,17.173,13.63,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),
127031,洋丰转债,123.62,000902,新洋丰,10.0,9.999,2021-10-08,,2027-03-25,16.79,130,21.827,14.39,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交 易日的收盘价格不低于当期转股价格的130%(含 130%),
127034,绿茵转债,122.703,002887,绿茵生态,7.12,4.279,2021-11-11,,2027-04-30,11.21,130,14.573,9.71,,0/15 | 30,公司股票连续三十个交易日中至少十五个交易日的收盘价格 不低于当期转股价格的 130%(含 130%),
123223,九典转02,135.914,300705,九典制药,3.6,2.052,2024-03-21,,2029-09-15,14.55,130,18.915,11.46,,0/15 | 30,如果公司 A 股股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
123090,三诺转债,111.584,300298,三诺生物,5.0,4.984,2021-06-25,,2026-12-21,34.52,130,44.876,16.13,,0/15 | 30,如果公司A股股票在任意连续三十个交易日中至少十五个 交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113643,风语转债,140.998,603466,风语筑,5.0,4.992,2022-10-10,,2028-03-25,11.8,130,15.34,11.09,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113640,苏利转债,132.66,603585,苏利股份,9.572,7.39,2022-08-22,,2028-02-16,10.84,130,14.092,10.3,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）。,
110095,双良转债,118.469,600481,双良节能,26.0,14.006,2024-02-19,,2029-08-08,6.18,130,8.034,4.34,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113646,永吉转债,162.326,603058,永吉股份,1.459,1.372,2022-10-20,,2028-04-14,8.05,130,10.465,9.27,,0/15 | 30,公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113647,禾丰转债,119.655,603609,禾丰股份,15.0,14.669,2022-10-28,,2028-04-22,10.09,130,13.117,6.46,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113649,丰山转债,134.951,603810,丰山集团,5.0,4.577,2023-01-03,,2028-06-27,13.61,130,17.693,12.48,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113648,巨星转债,119.435,603477,巨星农牧,10.0,8.997,2022-10-31,,2028-04-25,24.84,130,32.292,15.14,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含）,
113638,台21转债,127.873,603055,台华新材,6.0,5.997,2022-07-05,,2027-12-29,16.01,130,20.813,9.3,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113636,甬金转债,135.866,603995,甬金股份,10.0,9.995,2022-06-17,,2027-12-13,26.22,130,34.086,25.1,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110098,南药转债,138.439,600713,南京医药,10.815,10.814,2025-07-01,,2030-12-25,4.95,130,6.435,5.28,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）；,
113627,太平转债,116.092,603877,太平鸟,8.0,7.997,2022-01-21,,2027-07-15,20.61,130,26.793,12.5,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交 易日的收盘价格不低于当期转股价格的 130%(含 130%),
113631,皖天转债,137.297,603689,皖天然气,9.3,5.958,2022-05-12,,2027-11-08,6.51,130,8.463,7.6,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113633,科沃转债,113.487,603486,科沃斯,10.4,10.396,2022-06-06,,2027-11-30,172.97,130,224.861,53.03,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有 十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113634,珀莱转债,125.76,603605,珀莱雅,7.517,7.507,2022-06-14,,2027-12-08,94.27,130,122.551,62.34,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110097,天润转债,145.24,600419,天润乳业,9.9,9.89,2025-04-30,,2030-10-24,8.19,130,10.647,8.71,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
113650,博22转债,124.605,603916,苏博特,8.0,7.995,2023-01-09,,2028-07-01,23.27,130,30.251,11.5,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113652,伟22转债,128.587,603568,伟明环保,14.77,14.766,2023-01-30,,2028-07-22,19.02,130,24.726,15.04,,0/15 | 30,如果公司股票任何连续三十个交易日中至少十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
110093,神马转债,125.459,600810,神马股份,30.0,22.199,2023-09-22,,2029-03-16,8.08,130,10.504,6.57,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含）,
113674,华设转债,129.429,603018,华设集团,4.0,3.999,2024-01-29,,2029-07-21,6.95,130,9.035,5.28,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113678,中贝转债,143.99,603220,中贝通信,5.17,5.106,2024-04-25,,2029-10-19,20.47,130,26.611,18.91,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）；,
113679,芯能转债,126.565,603105,芯能科技,8.8,8.799,2024-05-06,,2029-10-26,12.55,130,16.315,7.88,,0/15 | 30,如果公司 A 股股票在任意连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113680,丽岛转债,138.379,603937,丽岛新材,3.0,2.998,2024-05-21,,2029-11-15,12.91,130,16.783,11.69,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
110092,三房转债,73.531,600370,*ST三房,25.0,21.185,2023-07-12,,2029-01-06,3.02,130,3.926,1.57,,0/15 | 30,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113671,武进转债,129.632,603878,武进不锈,3.1,3.093,2024-01-15,,2029-07-10,7.88,130,10.244,5.08,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113670,金23转债,124.359,603180,金牌家居,7.7,7.7,2023-10-23,,2029-04-17,37.54,130,48.802,15.35,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
113656,嘉诚转债,122.722,603535,嘉诚国际,8.0,7.998,2023-03-07,,2028-09-01,10.33,130,13.429,6.26,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113655,欧22转债,121.677,603833,欧派家居,20.0,19.999,2023-02-13,,2028-08-05,51.29,130,66.677,32.58,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113659,莱克转债,134.427,603355,莱克电气,12.0,11.998,2023-04-20,,2028-10-14,31.72,130,41.236,29.01,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113661,福22转债,139.866,603806,福斯特,30.3,30.297,2023-05-29,,2028-11-22,14.59,130,18.967,15.34,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113666,爱玛转债,122.73,603529,爱玛科技,20.0,19.994,2023-09-01,,2029-02-23,37.06,130,48.178,21.48,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113665,汇通转债,130.032,603176,汇通集团,3.6,3.596,2023-06-21,,2028-12-15,6.28,130,8.164,5.26,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113625,江山转债,116.761,603208,江山欧派,5.83,5.825,2021-12-20,,2027-06-11,19.84,130,25.792,11.31,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113616,韦尔转债,109.662,603501,豪威集团,24.4,24.324,2021-07-05,,2026-12-28,159.02,130,206.726,84.54,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
111021,奥锐转债,139.614,605116,奥锐特,8.121,8.121,2025-02-05,,2030-07-26,24.6,130,31.98,20.53,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
111020,合顺转债,134.653,605166,聚合顺,3.38,3.38,2025-01-27,,2030-07-22,10.53,130,13.689,8.38,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111022,锡振转债,167.924,605319,无锡振华,5.2,5.197,2025-12-24,,2031-06-18,22.39,130,29.107,26.39,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
111024,澳弘转债,148.417,605058,澳弘电子,5.8,5.799,2026-06-17,,2031-12-11,33.54,130,43.602,27.6,,0/15 | 30,在本次发行的可转债转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113043,财通转债,120.206,601108,财通证券,38.0,37.992,2021-06-16,,2026-12-10,7.98,130,10.374,8.83,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的130%(含 130%),
113042,上银转债,118.513,601229,上海银行,200.0,199.774,2021-07-29,,2027-01-25,8.35,130,10.855,9.55,,0/15 | 30,如果公司A股普通股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),
111018,华康转债,125.785,605077,华康股份,13.03,13.022,2024-07-01,,2029-12-25,15.97,130,20.761,11.02,,0/15 | 30,如果本公司股票任意连续 30 个交易日中至少有 15 个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
111017,蓝天转债,133.383,605368,蓝天燃气,8.7,6.715,2024-02-21,,2029-08-15,6.72,130,8.736,6.74,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
111003,聚合转债,143.72,605166,聚合顺,2.04,2.035,2022-09-13,,2028-03-07,8.85,130,11.505,8.38,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111002,特纸转债,140.421,605007,五洲特纸,6.7,6.619,2022-06-14,,2027-12-08,13.49,130,17.537,14.84,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
111004,明新转债,130.525,605068,明新旭腾,6.73,6.715,2022-10-10,,2028-03-30,24.37,130,31.681,17.42,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
111009,盛泰转债,124.394,605138,盛泰集团,7.012,7.011,2023-05-11,,2028-11-07,10.51,130,13.663,5.88,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111015,东亚转债,131.607,605177,东亚药业,6.9,6.662,2024-01-12,,2029-07-06,20.28,130,26.364,20.07,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
111014,李子转债,123.884,605337,李子园,6.0,5.999,2023-12-28,,2029-06-20,18.21,130,23.673,9.24,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113048,晶科转债,116.351,601778,晶科科技,30.0,15.453,2021-10-29,,2027-04-23,4.47,130,5.811,3.73,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
113049,长汽转债,106.992,601633,长城汽车,35.0,34.95,2021-12-17,,2027-06-10,38.74,130,50.362,15.29,,0/15 | 30,如果公司 A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113067,燃23转债,129.466,601139,深圳燃气,30.0,29.999,2024-02-02,,2029-07-27,7.24,130,9.412,6.35,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格高于当期转股价格的 130%；,
113062,常银转债,129.078,601128,常熟银行,60.0,59.994,2023-03-21,,2028-09-15,5.25,130,6.825,6.23,,0/15 | 30,如果本行 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113070,渝水转债,127.059,601158,重庆水务,19.0,18.998,2025-07-15,,2031-01-09,4.72,130,6.136,4.13,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113605,大参转债,113.818,603233,大参林,14.05,14.044,2021-04-28,,2026-10-22,16.86,130,21.918,17.72,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),
110099,福能转债,146.685,600483,福能股份,38.02,38.019,2026-04-17,,2031-10-13,9.49,130,12.337,10.8,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113610,灵康转债,120.341,603669,灵康药业,5.25,2.528,2021-06-07,,2026-12-01,6.5,130,8.45,5.56,,0/15 | 30,在转股期内，如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113059,福莱转债,119.068,601865,福莱特,40.0,39.999,2022-11-28,,2028-05-20,41.56,130,54.028,9.94,,0/15 | 30,如果公司A股股票连续30个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
113058,友发转债,134.156,601686,友发集团,20.0,18.638,2022-10-10,,2028-03-30,4.48,130,5.824,5.22,,0/15 | 30,如果本公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113052,兴业转债,115.377,601166,兴业银行,500.0,413.5,2022-06-30,,2027-12-27,20.13,130,26.169,18.01,,0/15 | 30,在本次发行可转债的转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
113051,节能转债,124.39,601016,节能风电,30.0,26.519,2021-12-27,,2027-06-21,3.33,130,4.329,3.41,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),
113053,隆22转债,121.074,601012,隆基绿能,70.0,69.951,2022-07-11,,2028-01-05,17.5,130,22.75,12.15,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
113054,绿动转债,122.925,601330,绿色动力,23.6,23.598,2022-09-05,,2028-02-25,8.67,130,11.271,7.07,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
110100,龙建转债,122.834,600853,龙建股份,10.0,10.0,2026-07-28,,2032-01-22,4.59,130,5.967,3.34,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
113056,重银转债,128.016,601963,重庆银行,130.0,115.622,2022-09-30,,2028-03-23,9.22,130,11.986,11.0,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%），,
113681,镇洋转债,139.877,603213,镇洋发展,6.6,5.476,2024-07-05,,2029-12-29,10.95,130,14.235,13.96,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113660,寿22转债,125.879,603896,寿仙谷,3.98,3.977,2023-05-23,,2028-11-17,36.84,130,47.892,14.71,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
118020,芳源转债,119.594,688148,芳源股份,6.42,6.417,2023-03-29,,2028-09-23,9.0,130,11.7,6.31,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118039,煜邦转债,134.88,688597,煜邦电力,4.108,4.104,2024-01-26,,2029-07-20,7.3,130,9.49,6.6,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118037,上声转债,130.836,688533,上声电子,5.2,4.679,2024-01-12,,2029-07-06,28.64,130,37.232,20.94,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,
118022,锂科转债,121.876,688779,五矿新能,32.5,32.497,2023-04-17,,2028-10-11,15.49,130,20.137,8.16,,0/15 | 30,如果公司 A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
118024,冠宇转债,125.641,688772,珠海冠宇,30.89,30.889,2023-04-28,,2028-10-24,22.51,120,27.012,15.03,,0/15 | 30,"如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 120%（含 120%）或本次发行的可转换公司债券未转股余额不足 5,000 万元时",
113700,海天转债,131.613,603759,海天股份,8.01,8.01,2026-08-11,,2032-02-05,12.41,130,16.133,7.7,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118027,宏图转债,80.177,688066,*ST航图,10.088,9.475,2023-06-02,,2028-11-28,13.12,130,17.056,8.09,,0/15 | 30,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113682,益丰转债,128.7,603939,益丰药房,17.97,17.968,2024-09-09,,2030-03-04,31.44,130,40.872,22.99,,0/15 | 30,如果公司A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118036,力合转债,145.171,688589,力合微,3.8,3.8,2024-01-04,,2029-06-28,18.5,130,24.05,19.51,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118007,山石转债,141.842,688030,山石网科,2.674,2.671,2022-09-28,,2028-03-22,16.5,130,21.45,16.95,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118010,洁特转债,125.185,688026,洁特生物,4.4,4.399,2023-01-04,,2028-06-28,47.88,130,62.244,15.65,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118012,微芯转债,158.795,688321,微芯生物,5.0,4.995,2023-01-11,,2028-07-05,25.34,130,32.942,26.19,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118005,天奈转债,123.474,688116,天奈科技,8.3,8.299,2022-08-09,,2028-01-27,99.01,130,128.713,33.58,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118031,天23转债,123.155,688599,天合光能,88.648,58.512,2023-08-17,,2029-02-13,16.0,130,20.8,12.54,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118034,晶能转债,119.557,688223,晶科能源,100.0,83.22,2023-10-26,,2029-04-20,6.35,120,7.62,4.16,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的120%（含）,
118032,建龙转债,125.784,688357,建龙微纳,7.0,6.999,2023-09-14,,2029-03-08,71.41,130,92.833,26.33,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
113699,金25转债,203.218,603979,金诚信,20.0,19.998,2026-04-10,,2031-09-26,62.8,130,81.64,80.35,,0/15 | 30,如果公司A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）。,
113698,凯众转债,138.949,603037,凯众股份,3.08,3.079,2026-02-24,,2031-08-15,12.55,130,16.315,10.23,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113692,保隆转债,132.367,603197,保隆科技,13.9,13.897,2025-05-06,,2030-10-31,39.16,130,50.908,30.43,,0/15 | 30,如果公司 A 股股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
110076,华海转债,114.155,600521,华海药业,18.426,18.424,2021-05-06,,2026-11-02,16.5,130,21.45,16.64,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日收盘价格不低于当期转股价格的130%(含130%),
113693,志邦转债,124.14,603801,志邦家居,6.7,6.7,2025-09-24,,2031-03-18,11.13,130,14.469,6.4,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110087,天业转债,125.699,600075,新疆天业,30.0,29.975,2022-12-29,,2028-06-23,5.6,130,7.28,4.69,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113688,国检转债,137.354,603060,国检集团,8.0,7.997,2025-04-23,,2030-10-17,6.45,130,8.385,5.5,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113686,泰瑞转债,153.96,603289,泰瑞机器,3.378,3.363,2025-01-08,,2030-07-02,8.0,130,10.4,8.86,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110090,爱迪转债,134.443,600933,爱柯迪,15.7,15.695,2023-03-29,,2028-09-23,17.15,130,22.295,13.88,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113694,清源转债,128.621,603628,清源股份,5.0,4.999,2025-10-14,,2031-04-08,12.85,130,16.705,9.61,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110081,闻泰转债,106.922,600745,*ST闻泰,86.0,72.059,2022-02-07,,2027-07-28,18.36,130,23.868,19.11,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
118042,奥维转债,127.931,688516,奥特维,11.4,11.399,2024-02-19,,2029-08-10,83.69,130,108.797,45.55,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%），,
113696,伯25转债,133.57,603596,伯特利,28.02,28.017,2026-01-07,,2031-07-01,35.16,130,45.708,25.9,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）；,
110086,精工转债,124.9,600496,精工钢构,20.0,19.999,2022-10-28,,2028-04-22,4.57,130,5.941,3.35,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110085,通22转债,114.986,600438,通威股份,120.0,119.831,2022-09-02,,2028-02-24,34.6,130,44.98,11.9,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含 130%）,
113695,华辰转债,149.182,603097,江苏华辰,4.6,4.597,2025-12-26,,2031-06-20,16.68,130,21.684,19.21,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
110084,贵燃转债,132.29,600903,贵州燃气,10.0,8.157,2022-07-01,,2027-12-27,6.42,130,8.346,6.21,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
