代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
110076,华海转债,114.155,0.48,600521,华海药业,16.64,1.46,2.53,16.5,100.85,13.19,AA,11.55,21.45,7.4,2026-11-02,0.184,18.424,4900.94,2.33,-19.83,127.35
123091,长海转债,130.061,0.82,300196,长海股份,17.06,2.71,1.44,14.99,113.81,14.28,AA,10.493,19.487,13.0,2026-12-23,0.323,5.461,20368.09,28.64,-45.73,144.34
113058,友发转债,134.156,-0.51,601686,友发集团,5.22,-0.95,1.09,4.48,116.52,15.14,AA,3.136,5.824,24.1,2028-03-30,1.592,18.638,5202.39,2.08,-9.93,149.3
127040,国泰转债,123.038,-0.35,002091,江苏国泰,7.84,-0.13,0.79,7.35,106.67,15.35,AA+,5.145,9.555,31.7,2027-07-07,0.86,39.863,5132.55,1.05,-14.25,138.39
123213,天源转债,317.178,4.33,301127,武汉天源,19.48,3.56,3.81,7.1,274.37,15.6,AA-,4.97,9.23,2.6,2029-07-28,2.921,3.26,63546.09,62.39,-29.55,332.78
128136,立讯转债,118.96,2.55,002475,立讯精密,57.18,0.12,4.73,55.67,102.71,15.82,AA+,38.969,72.371,0.7,2026-11-03,0.186,29.817,19774.74,5.65,-50.18,134.78
127030,盛虹转债,119.895,1.09,000301,东方盛虹,13.63,3.81,2.53,13.21,103.18,16.2,AA+,9.247,17.173,5.5,2027-03-22,0.567,49.974,9496.12,1.59,-17.5,136.1
127078,优彩转债,153.3,-0.15,002998,优彩资源,8.04,-0.74,1.58,6.11,131.59,16.5,A+,4.277,7.943,19.1,2028-12-14,2.301,4.158,3987.69,6.27,-10.54,169.8
113631,皖天转债,137.297,-0.42,603689,皖天然气,7.6,-0.91,1.05,6.51,116.74,17.61,AA+,4.557,8.463,15.0,2027-11-08,1.2,5.958,2575.43,3.15,-15.91,154.91
127103,东南转债,141.929,0.6,002135,东南网架,6.73,2.59,1.18,5.59,120.39,17.89,AA,3.913,7.267,29.1,2030-01-03,3.356,19.999,10014.15,3.53,-6.87,159.82
111000,起帆转债,139.388,0.09,605222,起帆电缆,20.42,0.69,1.71,17.29,118.1,18.02,AA-,12.103,22.477,11.8,2027-05-24,0.74,9.991,8193.96,5.89,-23.65,157.41
123092,天壕转债,119.55,-0.21,300332,天壕能源,5.02,-0.2,1.09,4.97,101.01,18.36,A+,3.479,6.461,8.4,2026-12-24,0.326,3.416,2125.23,5.2,-11.77,137.91
123076,强力转债,127.192,0.81,300429,强力新材,11.36,4.12,3.52,10.6,107.17,18.68,AA-,7.42,13.78,7.1,2026-11-19,0.23,3.393,6194.3,14.33,-49.07,145.87
127110,广核转债,139.401,0.14,003816,中国广核,4.18,0.97,1.71,3.58,116.76,19.39,AAA,2.506,4.654,3.0,2031-07-09,4.869,48.992,10339.38,1.51,-4.82,158.79
123241,欧通转债,861.0,5.64,300870,欧陆通,220.25,3.4,12.72,30.8,715.1,20.4,AA-,21.56,40.04,0.8,2030-07-05,3.858,2.604,113376.57,52.01,-40.9,881.4
127047,帝欧转债,139.5,-0.35,002798,帝欧水华,5.88,-2.49,1.69,5.1,115.29,20.99,BBB+,3.57,6.63,15.3,2027-10-25,1.162,4.654,3505.46,5.39,-14.23,160.49
113051,节能转债,124.39,0.25,601016,节能风电,3.41,-0.29,1.24,3.33,102.4,21.47,AAA,2.331,4.329,12.9,2027-06-21,0.816,26.519,7067.68,2.14,-14.17,145.86
123247,万凯转债,195.76,1.15,301216,万凯新材,17.8,0.68,1.57,11.15,159.64,22.62,AA,7.805,14.495,20.3,2030-08-16,3.973,19.642,18172.89,4.74,-12.86,218.38
127027,能化转债,111.25,-0.01,000552,甘肃能化,2.65,0.76,0.84,2.93,90.44,23.0,AAA,2.051,3.809,19.7,2026-12-10,0.288,19.463,4377.7,2.02,-3.94,134.25
123189,晓鸣转债,142.097,-0.45,300967,晓鸣股份,17.45,-0.34,4.29,15.18,114.95,23.61,A,10.626,19.734,15.1,2029-04-06,2.611,3.286,4841.03,10.33,-7.22,165.71
127084,柳工转2,141.399,-1.12,000528,柳工,7.95,-3.17,0.85,6.98,113.9,24.15,AAA,4.886,9.074,15.3,2029-03-27,2.584,24.809,15310.08,4.38,-7.57,165.55
123187,超达转债,198.3,5.22,301186,超达装备,34.6,4.34,2.43,21.77,158.93,24.77,A,15.239,28.301,6.0,2029-04-04,2.606,2.242,45369.04,102.44,-18.07,223.07
123245,集智转债,311.368,4.56,300553,集智股份,44.62,4.86,5.83,18.06,247.07,26.03,A,12.642,23.478,4.0,2030-08-14,3.967,1.537,68119.63,143.28,-21.64,337.4
113691,和邦转债,151.371,1.98,603077,和邦生物,2.4,1.27,1.1,2.0,120.0,26.14,AA,1.4,2.6,21.7,2030-10-28,4.173,45.991,7934.23,1.15,-6.53,177.51
123178,花园转债,144.1,1.95,300401,花园生物,15.2,6.44,2.32,13.34,113.94,26.47,AA-,9.338,17.342,14.2,2029-03-06,2.526,11.58,12201.76,7.36,-7.57,170.57
118016,京源转债,160.161,0.23,688096,京源环保,8.71,1.04,2.41,6.91,126.05,27.06,A,4.837,8.983,8.2,2028-08-05,1.943,1.675,3995.63,14.87,-14.9,187.22
127070,大中转债,332.0,-0.25,001203,大中矿业,27.58,0.84,5.76,10.56,261.17,27.12,AA,7.392,13.728,2.6,2028-08-17,1.975,9.342,50254.01,16.23,-42.08,359.12
113673,岱美转债,194.233,-1.39,603730,岱美股份,10.87,1.68,4.65,7.12,152.67,27.23,AA,4.984,9.256,3.9,2029-07-18,2.893,9.078,22860.86,12.95,-16.7,221.46
127045,牧原转债,120.201,0.33,002714,牧原股份,40.8,2.03,2.94,43.32,94.18,27.63,AAA,30.324,56.316,7.1,2027-08-16,0.97,95.429,9479.31,0.83,-11.32,147.83
111002,特纸转债,140.421,-0.82,605007,五洲特纸,14.84,-2.69,1.86,13.49,110.01,27.65,AA,9.443,17.537,9.4,2027-12-08,1.282,6.619,5603.15,6.03,-15.31,168.07
123160,泰福转债,161.399,0.84,300992,泰福泵业,24.76,1.77,2.62,19.7,125.69,28.42,A,13.79,25.61,12.0,2028-09-28,2.09,2.315,5209.43,13.9,-13.76,189.82
128142,新乳转债,112.58,-0.69,002946,新乳业,15.33,-5.25,3.37,17.5,87.6,28.52,AA,12.25,22.75,5.5,2026-12-18,0.31,7.178,4956.44,6.13,-7.47,141.1
110099,福能转债,146.685,-0.28,600483,福能股份,10.8,-0.74,1.08,9.49,113.8,28.89,AA+,6.643,12.337,12.7,2031-10-13,5.132,38.019,9537.88,1.71,-5.47,175.58
113052,兴业转债,115.377,-0.09,601166,兴业银行,18.01,-1.1,0.42,20.13,89.47,28.96,AAA,,26.169,10.8,2027-12-27,1.334,413.5,17415.61,0.37,-2.7,144.34
127056,中特转债,129.646,-0.41,000708,中信特钢,13.95,-0.78,1.59,13.89,100.43,29.09,AAA,9.723,18.057,7.1,2028-02-25,1.499,49.996,9349.26,1.44,-11.82,158.74
123107,温氏转债,114.025,0.61,300498,温氏股份,14.18,2.01,2.64,16.09,88.13,29.38,AAA,11.263,20.917,9.1,2027-03-29,0.586,77.063,9648.9,1.1,-9.01,143.41
113695,华辰转债,149.182,-0.54,603097,江苏华辰,19.21,-1.74,3.88,16.68,115.17,29.53,A+,11.676,21.684,10.7,2031-06-20,4.816,4.597,3543.59,5.17,-4.71,178.71
110098,南药转债,138.439,0.24,600713,南京医药,5.28,0.38,0.94,4.95,106.67,29.79,AA+,3.465,6.435,15.9,2030-12-25,4.332,10.814,2825.18,1.89,-4.79,168.23
118027,宏图转债,80.177,3.9,688066,*ST航图,8.09,-1.22,-1.86,13.12,61.66,30.03,CC,9.184,17.056,44.0,2028-11-28,2.258,9.475,26281.74,34.45,19.64,110.21
118050,航宇转债,258.581,-0.89,688239,航宇科技,49.29,0.39,4.22,24.81,198.67,30.16,AA-,17.367,32.253,7.0,2030-08-21,3.986,6.597,38274.57,22.29,-17.86,288.74
118058,微导转债,477.098,5.04,688147,微导纳米,121.9,8.19,18.8,33.29,366.18,30.29,AA,23.303,43.277,2.1,2031-08-06,4.945,11.699,161489.4,29.33,-25.38,507.39
110075,南航转债,106.472,-0.02,600029,南方航空,5.03,-0.98,2.46,6.17,81.52,30.6,AAA,4.319,8.021,8.7,2026-10-15,0.134,58.959,5637.21,0.9,0.2,137.07
123118,惠城转债,866.721,0.01,300779,惠城环保,68.53,1.15,9.02,10.33,663.41,30.65,A+,7.231,13.429,0.4,2027-07-07,0.86,0.654,75275.8,133.47,-101.15,897.37
127096,泰坦转债,535.77,3.95,003036,泰坦股份,53.96,5.19,7.78,13.2,408.79,31.06,A,9.24,17.16,2.5,2029-10-25,3.164,2.875,133794.4,87.83,-38.13,566.83
123104,卫宁转债,127.372,-0.41,300253,卫宁健康,6.82,0.59,2.74,7.02,97.15,31.11,AA,4.914,9.126,7.7,2027-03-16,0.551,9.699,4866.7,3.94,-10.56,158.48
118051,皓元转债,314.508,0.06,688131,皓元医药,96.27,-1.15,6.4,40.22,239.36,31.4,AA-,28.154,52.286,4.0,2030-11-28,4.258,8.218,42795.86,16.71,-20.97,345.91
123149,通裕转债,133.162,0.1,300185,通裕重工,2.72,0.0,1.51,2.71,100.37,32.67,AA,1.897,3.523,10.6,2028-06-20,1.816,11.069,3492.56,2.37,-8.37,165.83
111015,东亚转债,131.607,-0.32,605177,东亚药业,20.07,-0.1,1.3,20.28,98.96,32.98,A+,14.196,26.364,29.2,2029-07-06,2.86,6.662,3595.15,4.09,-3.66,164.59
111017,蓝天转债,133.383,-0.3,605368,蓝天燃气,6.74,-0.74,1.43,6.72,100.3,32.99,AA,4.704,8.736,13.9,2029-08-15,2.97,6.715,2300.36,2.57,-5.42,166.37
113661,福22转债,139.866,0.69,603806,福斯特,15.34,1.72,2.39,14.59,105.14,33.03,AA,10.213,18.967,7.6,2028-11-22,2.241,30.297,4903.33,1.16,-9.13,172.9
123150,九强转债,135.151,0.25,300406,九强生物,11.77,0.6,1.92,11.6,101.47,33.2,AA-,8.12,15.08,22.4,2028-06-30,1.844,11.21,1718.42,1.14,-9.67,168.35
118035,国力转债,165.799,4.0,688103,国力电子,77.22,6.39,6.4,62.31,123.93,33.79,A+,43.617,81.003,6.5,2029-06-12,2.795,4.799,23241.69,29.54,-11.53,199.59
127109,电化转债,177.0,3.68,002125,湘潭电化,13.18,2.17,2.37,9.99,131.93,34.16,AA,6.993,12.987,5.9,2031-06-16,4.806,4.866,13363.19,15.78,-8.79,211.16
127037,银轮转债,554.286,3.49,002126,银轮股份,42.3,3.83,4.74,10.27,411.88,34.57,AA,7.189,13.351,1.5,2027-06-07,0.778,5.055,35142.06,12.7,-103.01,588.86
123114,三角转债,127.847,0.99,300775,三角防务,21.46,2.73,1.94,22.69,94.58,35.17,AA-,15.883,29.497,7.9,2027-05-25,0.743,8.999,3558.58,3.1,-13.59,163.02
123173,恒锋转债,138.31,-0.5,300605,恒锋信息,10.23,-1.35,3.68,10.0,102.3,35.2,BBB+,7.0,13.0,18.0,2028-12-30,2.345,2.33,1964.95,6.07,-6.24,173.51
127053,豪美转债,192.5,-0.41,002988,豪美新材,24.44,-1.61,2.24,17.23,141.85,35.71,AA-,12.061,22.399,4.2,2028-01-24,1.411,2.575,20200.82,40.68,-28.55,228.21
127092,运机转债,295.869,0.81,001288,运机集团,25.87,-0.15,2.48,11.91,217.21,36.21,AA-,8.337,15.483,13.4,2029-09-21,3.071,5.249,19479.54,12.55,-25.74,332.08
123257,安克转债,161.269,0.73,300866,安克创新,126.2,1.05,6.64,106.72,118.25,36.38,AA+,74.704,138.736,2.8,2031-06-16,4.806,11.046,4078.9,2.3,-7.35,197.65
110097,天润转债,145.24,0.5,600419,天润乳业,8.71,0.58,1.1,8.19,106.35,36.57,AA,5.733,10.647,36.0,2030-10-24,4.162,9.89,4961.99,3.46,-5.6,181.81
110084,贵燃转债,132.29,-0.17,600903,贵州燃气,6.21,-2.2,2.24,6.42,96.73,36.76,AA,4.494,8.346,11.3,2027-12-27,1.334,8.157,6113.66,5.69,-11.98,169.05
123080,海波转债,125.638,0.27,300517,海波重科,10.35,1.97,2.0,11.28,91.76,36.93,A+,7.896,14.664,11.4,2026-12-02,0.266,1.485,1193.59,6.39,-17.06,162.57
123131,奥飞转债,284.588,-0.01,300738,奥飞数据,20.86,0.72,5.52,10.05,207.56,37.11,A+,7.035,13.065,1.5,2027-12-03,1.269,3.159,35016.7,38.71,-50.71,321.7
118030,睿创转债,574.423,2.44,688002,睿创微纳,161.7,3.25,9.29,38.66,418.26,37.34,AA,27.062,50.258,1.7,2028-12-30,2.345,12.622,48756.6,6.79,-50.38,611.76
111012,福新转债,364.901,1.31,605488,福莱新材,29.5,2.11,3.9,11.11,265.53,37.43,A+,7.777,14.443,1.2,2029-01-04,2.359,1.016,34582.84,92.87,-38.24,402.33
127095,广泰转债,146.548,-0.75,002111,威海广泰,9.41,-1.77,1.57,8.83,106.57,37.52,AA-,6.181,11.479,15.1,2029-10-18,3.145,6.927,2768.92,2.73,-6.45,184.07
118036,力合转债,145.171,0.53,688589,力合微,19.51,1.35,2.7,18.5,105.46,37.66,AA-,12.95,24.05,13.4,2029-06-28,2.838,3.8,5000.64,9.09,-7.0,182.83
118007,山石转债,141.842,0.88,688030,山石网科,16.95,1.74,4.38,16.5,102.73,38.08,A-,11.55,21.45,8.7,2028-03-22,1.57,2.671,3043.74,8.03,-11.95,179.92
123065,宝莱转债,114.95,0.01,300246,宝莱特,15.23,-0.07,3.65,18.3,83.22,38.12,AA-,12.81,23.79,6.8,2026-09-04,0.022,2.178,9056.6,36.18,2.27,153.07
123194,百洋转债,137.601,-0.04,301015,百洋医药,24.6,0.41,5.0,24.79,99.23,38.66,AA-,17.353,32.227,6.5,2029-04-14,2.633,8.459,5127.42,4.41,-6.23,176.26
127082,亚科转债,136.284,-0.13,002540,亚太科技,5.12,-1.16,1.14,5.22,98.08,38.95,AA,3.654,6.786,26.4,2029-03-09,2.534,11.585,2523.65,1.6,-6.49,175.23
113686,泰瑞转债,153.96,-0.31,603289,泰瑞机器,8.86,-1.23,1.74,8.0,110.75,39.02,AA-,5.6,10.4,12.9,2030-07-02,3.849,3.363,3094.13,5.96,-6.48,192.98
123176,精测转2,478.0,3.97,300567,精测电子,221.8,5.32,14.02,64.51,343.82,39.03,AA-,45.157,83.863,2.5,2029-03-02,2.515,12.753,136777.07,22.76,-43.58,517.03
127050,麒麟转债,130.398,-0.09,002984,森麒麟,14.13,-0.91,1.06,15.07,93.76,39.07,AA,10.549,19.591,20.7,2027-11-11,1.208,20.86,3214.64,1.18,-12.13,169.47
123124,晶瑞转2,142.92,2.3,300655,晶瑞电材,13.14,4.95,5.54,12.79,102.74,39.11,A+,8.953,16.627,3.5,2027-08-16,0.97,5.224,8237.17,11.09,-25.91,182.03
113048,晶科转债,116.351,0.27,601778,晶科科技,3.73,0.81,0.87,4.47,83.45,39.43,AA,3.129,5.811,11.1,2027-04-23,0.655,15.453,5484.61,3.05,-5.74,155.78
118044,赛特转债,150.685,0.62,688398,赛特新材,20.35,0.44,3.0,18.85,107.96,39.58,A+,13.195,24.505,12.9,2029-09-11,3.044,4.42,2801.31,4.21,-8.05,190.27
113640,苏利转债,132.66,-0.13,603585,苏利股份,10.3,-0.1,0.99,10.84,95.02,39.61,AA-,7.588,14.092,26.5,2028-02-16,1.474,7.39,3536.68,3.6,-8.27,172.27
127088,赫达转债,180.998,1.51,002810,山东赫达,21.5,-0.14,3.18,16.61,129.44,39.83,AA-,11.627,21.593,8.6,2029-07-03,2.852,5.996,4592.79,4.25,-13.99,220.83
113610,灵康转债,120.341,0.24,603669,灵康药业,5.56,1.46,6.18,6.5,85.54,40.69,A-,4.55,8.45,6.4,2026-12-01,0.263,2.528,1406.64,4.63,-17.05,161.03
113646,永吉转债,162.326,-0.53,603058,永吉股份,9.27,0.87,3.38,8.05,115.16,40.96,AA-,5.635,10.465,3.6,2028-04-14,1.633,1.372,4978.19,22.24,-21.36,203.29
123225,翔丰转债,142.901,-0.4,300890,翔丰华,27.71,-1.53,1.44,27.34,101.35,40.99,AA-,19.138,35.542,18.4,2029-10-10,3.123,5.585,3853.49,4.83,-4.91,183.89
113677,华懋转债,324.859,7.07,603306,华懋科技,77.47,4.44,6.69,33.66,230.15,41.15,AA-,23.562,43.758,4.1,2029-09-14,3.052,10.489,148813.07,44.65,-28.99,366.01
123258,胜蓝转02,357.7,6.14,300843,胜蓝股份,137.49,5.55,13.05,54.36,252.93,41.43,AA-,38.052,70.668,2.0,2031-08-28,5.006,4.498,157134.54,99.12,-20.14,399.13
110092,三房转债,73.531,0.58,600370,*ST三房,1.57,-0.63,1.22,3.02,51.99,41.44,A-,2.114,3.926,33.5,2029-01-06,2.364,21.185,6749.38,4.34,20.56,114.97
127034,绿茵转债,122.703,0.25,002887,绿茵生态,9.71,1.89,1.26,11.21,86.62,41.66,AA-,7.847,14.573,20.3,2027-04-30,0.674,4.279,4893.21,9.3,-11.78,164.36
113636,甬金转债,135.866,0.77,603995,甬金股份,25.1,2.28,1.51,26.22,95.73,41.93,AA-,18.354,34.086,11.0,2027-12-13,1.296,9.995,4824.45,3.57,-10.76,177.8
123088,威唐转债,116.33,-0.15,300707,威唐工业,12.25,-0.16,1.84,14.97,81.83,42.16,A+,10.479,19.461,17.1,2026-12-15,0.301,3.004,1124.9,3.22,-3.83,158.49
123209,聚隆转债,165.88,0.05,300644,南京聚隆,20.4,-0.54,2.04,17.52,116.44,42.46,A+,12.264,22.776,9.3,2029-07-26,2.915,1.672,1789.42,6.46,-11.46,208.34
111022,锡振转债,167.924,1.0,605319,无锡振华,26.39,0.34,3.19,22.39,117.87,42.47,AA-,15.673,29.107,5.7,2031-06-18,4.811,5.197,7053.43,8.06,-7.24,210.39
127060,湘佳转债,130.069,0.06,002982,湘佳股份,12.56,0.08,1.51,13.8,91.01,42.91,A+,9.66,17.94,39.2,2028-04-19,1.647,6.399,3072.52,3.69,-8.95,172.98
123199,山河转债,142.479,0.52,300452,山河药辅,12.94,0.78,2.93,13.0,99.54,43.14,A+,9.1,16.9,12.4,2029-06-12,2.795,3.197,1781.65,3.92,-8.53,185.62
123222,博俊转债,149.943,0.36,300926,博俊科技,17.18,0.47,2.03,16.46,104.37,43.66,A+,11.522,21.398,4.8,2029-09-08,3.036,2.438,1728.07,4.73,-7.4,193.6
123157,科蓝转债,140.591,-0.18,300663,科蓝软件,8.61,-0.12,10.97,8.8,97.84,43.69,A-,6.16,11.44,5.9,2028-08-30,2.011,2.34,7711.56,23.37,-8.21,184.28
113704,春风转债,180.886,-0.12,603129,春风动力,304.13,-0.71,5.82,241.7,125.83,43.75,AA+,169.19,314.21,4.7,2032-06-09,5.789,21.79,16977.17,4.3,-7.99,224.64
123171,共同转债,132.212,0.54,300966,共同药业,24.85,2.18,3.61,27.08,91.77,44.08,A-,18.956,35.204,20.0,2028-11-28,2.258,3.799,2647.92,5.27,-4.55,176.29
127031,洋丰转债,123.62,1.83,000902,新洋丰,14.39,3.82,1.43,16.79,85.71,44.24,AA,11.753,21.827,6.1,2027-03-25,0.575,9.999,4580.18,3.72,-16.42,167.86
118064,联瑞转债,426.516,18.67,688300,联瑞新材,186.24,20.0,25.18,63.05,295.39,44.39,AA,44.135,81.965,1.5,2032-01-08,5.37,6.949,707439.73,254.59,-22.03,470.91
123119,康泰转2,124.989,0.47,300601,康泰生物,13.55,0.37,1.57,15.69,86.36,44.73,AA,10.983,20.397,16.4,2027-07-15,0.882,19.99,9754.3,3.91,-11.82,169.72
127099,盛航转债,136.214,-0.59,001205,盛航股份,14.4,-0.76,1.23,15.33,93.93,45.01,AA-,10.731,19.929,18.9,2029-12-06,3.28,4.541,1703.97,2.75,-3.95,181.22
127055,精装转债,186.0,1.03,002989,中天精装,23.7,1.72,3.33,18.5,128.11,45.19,AA-,12.95,24.05,4.4,2028-02-22,1.49,2.081,18153.22,46.99,-27.0,231.19
113070,渝水转债,127.059,-0.02,601158,重庆水务,4.13,-0.96,1.13,4.72,87.5,45.21,AAA,3.304,6.136,9.6,2031-01-09,4.373,18.998,3685.59,1.53,-3.02,172.27
123172,漱玉转债,131.147,0.38,301017,漱玉平民,13.39,0.68,2.58,14.91,89.81,46.03,AA-,10.437,19.383,23.0,2028-12-15,2.304,7.96,3688.64,3.53,-5.11,177.18
123158,宙邦转债,237.02,4.36,300037,新宙邦,65.39,6.85,4.31,40.49,161.5,46.76,AA,28.343,52.637,5.0,2028-09-26,2.085,18.046,28643.5,6.77,-30.24,283.78
123211,阳谷转债,157.6,1.25,300121,阳谷华泰,9.87,1.54,1.2,9.2,107.28,46.9,AA-,6.44,11.96,7.2,2029-07-27,2.918,3.07,2829.64,5.86,-9.44,204.5
113659,莱克转债,134.427,-0.26,603355,莱克电气,29.01,-2.03,2.9,31.72,91.46,46.98,AA,22.204,41.236,7.2,2028-10-14,2.134,11.998,11556.03,7.21,-7.85,181.41
113649,丰山转债,134.951,0.09,603810,丰山集团,12.48,-0.08,1.27,13.61,91.7,47.17,AA-,9.527,17.693,22.2,2028-06-27,1.836,4.577,1818.83,2.95,-7.56,182.12
113067,燃23转债,129.466,0.09,601139,深圳燃气,6.35,0.79,1.09,7.24,87.71,47.61,AAA,5.068,9.412,16.4,2029-07-27,2.918,29.999,2357.49,0.61,-5.5,177.08
127064,杭氧转债,141.899,1.11,002430,杭氧股份,24.65,2.15,2.37,25.67,96.03,47.77,AA+,17.969,33.371,4.7,2028-05-19,1.729,11.364,7816.47,4.87,-13.92,189.67
118013,道通转债,177.761,2.46,688208,道通科技,25.77,-0.5,4.39,21.48,119.97,48.17,AA,15.036,27.924,7.4,2028-07-08,1.866,12.796,12002.53,5.37,-20.32,225.93
127105,龙星转债,133.513,0.83,002442,龙星科技,5.22,2.76,1.42,5.8,90.0,48.35,AA-,4.06,7.54,29.4,2030-01-31,3.433,7.534,3576.32,3.55,-3.28,181.86
123235,亿田转债,154.599,0.55,300911,亿田智能,22.14,-0.05,3.56,21.31,103.9,48.8,A+,14.917,27.703,11.5,2029-12-21,3.321,4.352,14114.37,20.99,-7.6,203.4
118056,路维转债,291.827,4.2,688401,路维光电,69.12,3.57,8.2,35.29,195.86,49.0,AA-,24.703,45.877,4.6,2031-06-11,4.792,6.145,46182.31,26.09,-17.73,340.83
118039,煜邦转债,134.88,-0.39,688597,煜邦电力,6.6,-1.2,2.7,7.3,90.41,49.19,A,5.11,9.49,18.5,2029-07-20,2.899,4.104,2296.71,4.14,-4.92,184.07
123261,普联转债,161.888,0.86,300996,普联软件,14.05,1.74,4.2,12.97,108.33,49.44,A+,9.079,16.861,5.2,2031-12-05,5.277,2.428,49641.1,126.37,-5.76,211.33
118062,天准转债,230.647,3.58,688003,天准科技,85.06,3.38,8.18,55.13,154.29,49.49,AA-,38.591,66.156,5.3,2031-12-12,5.296,8.719,82912.06,42.37,-12.35,280.14
127046,百润转债,128.75,0.29,002568,百润股份,17.49,-0.74,3.55,20.33,86.03,49.66,AA,14.231,26.429,8.5,2027-09-29,1.09,11.274,3016.16,2.08,-12.33,178.41
